YR--MODAHRMN,SPD,TEMP,DEWP,PCP01,SD,IDX
201401210151,NA,39,28,NA,0,2014012101
201401210251,NA,36,21,NA,0,2014012102
201401210351,NA,34,18,NA,0,2014012103
201401210451,NA,34,18,NA,0,2014012104
201401210459,NA,NA,NA,NA,0,2014012104
201401210551,NA,34,14,NA,0,2014012105
201401210651,NA,36,10,NA,0,2014012106
201401210751,NA,27,7,NA,0,2014012107
201401210851,NA,27,7,NA,0,2014012108
201401210951,NA,27,7,NA,0,2014012109
201401211051,NA,27,7,NA,0,2014012110
201401211151,NA,25,9,NA,0,2014012111
201401211251,NA,25,7,NA,0,2014012112
201401211351,NA,25,12,NA,0,2014012113
201401211451,NA,21,14,NA,0,2014012114
201401211551,NA,21,16,NA,0,2014012115
201401211651,NA,19,16,NA,0,2014012116
201401211751,NA,18,16,NA,0,2014012117
201401211851,NA,16,16,NA,0,2014012118
201401211951,NA,16,12,NA,0,2014012119
201401212051,NA,16,10,NA,0,2014012120
201401212151,NA,16,10,NA,0,2014012121
201401212251,NA,16,10,NA,0,2014012122
201401212351,NA,14,10,NA,0,2014012123
201401220051,NA,14,9,NA,0,2014012200
201401220151,NA,12,10,NA,0,2014012201
201401220251,NA,12,10,NA,0,2014012202
201401220351,NA,12,7,NA,0,2014012203
201401220451,NA,12,3,NA,0,2014012204
201401220459,NA,NA,NA,NA,0,2014012204
201401220551,NA,12,3,NA,0,2014012205
201401220651,NA,12,1,NA,0,2014012206
201401220751,NA,10,1,NA,0,2014012207
201401220851,NA,10,0,NA,0,2014012208
201401220951,NA,9,-2,NA,0,2014012209
201401221051,NA,9,-2,NA,0,2014012210
201401221151,NA,9,-4,NA,0,2014012211
201401221251,NA,7,-4,NA,0,2014012212
201401221351,NA,7,-4,NA,0,2014012213
201401221451,NA,9,-4,NA,0,2014012214
201401221551,NA,10,-4,NA,0,2014012215
201401221651,NA,12,-6,NA,0,2014012216
201401221751,NA,16,-4,NA,0,2014012217
201401221851,NA,18,-2,NA,0,2014012218
201401221951,NA,18,-2,NA,0,2014012219
201401222051,NA,18,-2,NA,0,2014012220
201401222151,NA,18,0,NA,0,2014012221
201401222251,NA,16,-2,NA,0,2014012222
201401222351,NA,16,-2,NA,0,2014012223
201401230051,NA,14,-4,NA,0,2014012300
201401230151,NA,12,-4,NA,0,2014012301
201401230258,NA,14,3,NA,0,2014012302
201401230356,NA,10,-6,NA,0,2014012303
201401230459,NA,10,-6,NA,11,2014012304
201401230558,NA,10,-6,NA,0,2014012305
201401230658,NA,9,-6,NA,0,2014012306
201401230758,NA,9,-6,NA,0,2014012307
201401230858,NA,9,-4,NA,0,2014012308
201401230958,NA,9,-2,NA,0,2014012309
201401231051,NA,9,-2,NA,0,2014012310
201401231151,NA,9,-4,NA,0,2014012311
201401231251,NA,9,-4,NA,0,2014012312
201401231351,NA,10,-2,NA,0,2014012313
201401231451,NA,12,-2,NA,0,2014012314
201401231551,NA,16,0,NA,0,2014012315
201401231651,NA,18,0,NA,0,2014012316
201401231751,NA,18,0,NA,0,2014012317
201401231851,NA,19,1,NA,0,2014012318
201401231951,NA,19,0,NA,0,2014012319
201401232051,NA,19,1,NA,0,2014012320
201401232251,NA,19,0,NA,0,2014012322
201401232351,NA,19,1,NA,0,2014012323
201401240051,NA,18,3,NA,0,2014012400
201401240151,NA,18,3,NA,0,2014012401
201401240351,NA,16,1,NA,0,2014012403
201401240451,NA,16,1,NA,0,2014012404
201401240459,NA,NA,NA,NA,7,2014012404
201401240551,NA,14,0,NA,0,2014012405
201401240651,NA,14,-2,NA,0,2014012406
201401240751,NA,12,-2,NA,0,2014012407
201401240851,NA,12,-4,NA,0,2014012408
201401240951,NA,10,-4,NA,0,2014012409
201401241051,NA,12,-4,NA,0,2014012410
201401241151,NA,10,-6,NA,0,2014012411
201401241251,NA,10,-6,NA,0,2014012412
201401241351,NA,10,-6,NA,0,2014012413
201401241451,NA,10,-8,NA,0,2014012414
201401241551,NA,12,-6,NA,0,2014012415
201401241651,NA,16,-6,NA,0,2014012416
201401241751,NA,18,-6,NA,0,2014012417
201401241851,NA,18,-8,NA,0,2014012418
201401241951,NA,19,-8,NA,0,2014012419
201401242051,NA,19,-9,NA,0,2014012420
201401242151,NA,18,-6,NA,0,2014012421
201401242251,NA,18,-2,NA,0,2014012422
201401242351,NA,18,0,NA,0,2014012423
201401250051,NA,16,-2,NA,0,2014012500
201401250151,NA,16,-2,NA,0,2014012501
201401250251,NA,18,-2,NA,0,2014012502
201401250351,NA,18,0,NA,0,2014012503
201401250451,NA,18,0,NA,0,2014012504
201401250459,NA,NA,NA,NA,6,2014012504
201401250551,NA,18,0,NA,0,2014012505
201401250651,NA,19,1,NA,0,2014012506
201401250751,NA,19,1,NA,0,2014012507
201401250851,NA,19,3,NA,0,2014012508
201401250951,NA,21,3,NA,0,2014012509
201401251051,NA,21,5,NA,0,2014012510
201401251151,NA,21,3,NA,0,2014012511
201401251251,NA,21,7,NA,0,2014012512
201401251351,NA,23,9,NA,0,2014012513
201401251451,NA,25,7,NA,0,2014012514
201401251551,NA,27,9,NA,0,2014012515
201401251651,8,27,8,NA,0,2014012516
201401251751,9,28,9,NA,0,2014012517
201401251851,8,26,19,0.01,0,2014012518
201401251951,NA,26,19,0.01,0,2014012519
201401252051,6,26,19,0,0,2014012520
201401252151,8,25,20,0.02,0,2014012521
201401252351,3,25,18,0,0,2014012523
201401260051,5,25,17,NA,0,2014012600
201401260151,11,25,17,NA,0,2014012601
201401260251,6,24,15,NA,0,2014012602
201401260351,NA,24,15,NA,0,2014012603
201401260451,6,23,15,NA,0,2014012604
201401260459,NA,NA,NA,NA,4,2014012604
201401260551,9,23,14,NA,0,2014012605
201401260651,15,23,13,NA,0,2014012606
201401260751,16,23,7,NA,0,2014012607
201401260951,6,19,-3,NA,0,2014012609
201401261051,10,19,-2,NA,0,2014012610
201401261151,11,18,-2,NA,0,2014012611
201401261251,9,17,-3,NA,0,2014012612
201401261351,7,18,-2,NA,0,2014012613
201401261451,9,18,-3,NA,0,2014012614
201401261551,6,20,-3,NA,0,2014012615
201401261651,6,20,-3,NA,0,2014012616
201401261751,0,21,-2,NA,0,2014012617
201401261851,NA,21,-1,NA,0,2014012618
201401261951,7,21,2,NA,0,2014012619
201401262051,NA,21,9,0,0,2014012620
201401262151,NA,22,8,NA,0,2014012621
201401262351,3,25,9,NA,0,2014012623
201401270051,3,27,9,NA,0,2014012700
201401270151,6,28,12,NA,0,2014012701
201401270251,6,31,14,NA,0,2014012702
201401270351,5,32,16,NA,0,2014012703
201401270451,5,33,19,NA,0,2014012704
201401270459,NA,NA,NA,NA,4,2014012704
201401270551,0,31,19,NA,0,2014012705
201401270651,0,31,19,NA,0,2014012706
201401270751,5,34,22,NA,0,2014012707
201401270851,6,36,23,NA,0,2014012708
201401270951,0,37,23,NA,0,2014012709
201401271051,5,38,23,NA,0,2014012710
201401271151,6,38,24,NA,0,2014012711
201401271251,6,41,24,NA,0,2014012712
201401271351,7,40,25,NA,0,2014012713
201401271451,10,39,24,NA,0,2014012714
201401271551,10,39,25,NA,0,2014012715
201401271651,8,41,25,NA,0,2014012716
201401271751,17,44,24,NA,0,2014012717
201401271851,NA,40,21,NA,0,2014012718
201401271951,10,38,19,NA,0,2014012719
201401272051,10,32,10,NA,0,2014012720
201401272151,13,29,3,NA,0,2014012721
201401272251,10,28,-2,NA,0,2014012722
201401272351,9,28,-4,NA,0,2014012723
201401280051,6,26,-2,NA,0,2014012800
201401280151,10,24,-5,NA,0,2014012801
201401280251,13,23,-4,NA,0,2014012802
201401280351,14,22,-4,NA,0,2014012803
201401280451,13,21,-3,NA,0,2014012804
201401280459,NA,NA,NA,NA,3,2014012804
201401280551,11,20,-3,NA,0,2014012805
201401280751,8,18,-5,NA,0,2014012807
201401280851,7,16,-6,NA,0,2014012808
201401280951,13,15,-5,NA,0,2014012809
201401281051,6,14,-6,NA,0,2014012810
201401281151,10,14,-5,NA,0,2014012811
201401281251,10,13,-8,NA,0,2014012812
201401281351,10,13,-8,NA,0,2014012813
201401281451,9,13,-9,NA,0,2014012814
201401281551,3,15,-11,NA,0,2014012815
201401281651,0,16,-10,NA,0,2014012816
201401281751,NA,18,-10,NA,0,2014012817
201401281851,3,18,-10,NA,0,2014012818
201401281951,3,18,-11,NA,0,2014012819
201401282051,5,19,-9,NA,0,2014012820
201401282151,5,18,-12,NA,0,2014012821
201401282251,0,18,-11,NA,0,2014012822
201401282351,6,18,-9,NA,0,2014012823
201401290051,5,18,-10,NA,0,2014012900
201401290151,6,18,-10,NA,0,2014012901
201401290251,5,18,-9,NA,0,2014012902
201401290351,3,18,-6,NA,0,2014012903
201401290451,5,17,-5,NA,0,2014012904
201401290459,NA,NA,NA,NA,1,2014012904
201401290551,7,16,1,0,0,2014012905
201401290651,3,15,8,0.01,0,2014012906
201401290751,5,14,7,0.01,0,2014012907
201401290851,9,14,8,0.01,0,2014012908
201401290951,7,14,8,0.01,0,2014012909
201401291051,7,14,6,0,0,2014012910
201401291151,6,14,4,NA,0,2014012911
201401291251,7,14,1,NA,0,2014012912
201401291351,8,14,-4,NA,0,2014012913
201401291451,5,16,-7,NA,0,2014012914
201401291551,7,16,-6,NA,0,2014012915
201401291651,6,18,-8,NA,0,2014012916
201401291751,8,21,-6,NA,0,2014012917
201401291851,9,22,-7,NA,0,2014012918
201401291951,8,22,-5,NA,0,2014012919
201401292051,10,22,-5,NA,0,2014012920
201401292151,8,22,-5,NA,0,2014012921
201401292251,NA,21,-5,NA,0,2014012922
201401292351,10,21,-3,NA,0,2014012923
201401300051,3,20,-2,NA,0,2014013000
201401300151,3,19,-3,NA,0,2014013001
201401300251,10,20,-3,NA,0,2014013002
201401300351,3,19,-2,NA,0,2014013003
201401300451,0,18,-2,NA,0,2014013004
201401300459,NA,NA,NA,NA,2,2014013004
201401300551,5,19,-3,NA,0,2014013005
201401300651,0,17,-2,NA,0,2014013006
201401300751,0,18,-3,NA,0,2014013007
201401300851,3,18,-2,NA,0,2014013008
201401300951,6,16,-1,NA,0,2014013009
201401301051,5,17,-1,NA,0,2014013010
201401301151,0,17,-1,NA,0,2014013011
201401301251,3,18,-1,NA,0,2014013012
201401301351,7,19,-1,NA,0,2014013013
201401301451,6,20,-1,NA,0,2014013014
201401301551,5,22,-1,NA,0,2014013015
201401301651,3,25,0,NA,0,2014013016
201401301751,6,26,1,NA,0,2014013017
201401301851,5,27,2,NA,0,2014013018
201401301951,3,29,5,NA,0,2014013019
201401302051,3,28,3,NA,0,2014013020
201401302151,0,27,5,NA,0,2014013021
201401302251,5,26,8,NA,0,2014013022
201401302351,0,25,9,NA,0,2014013023
201401310051,5,27,9,NA,0,2014013100
201401310151,8,27,7,NA,0,2014013101
201401310251,5,27,10,NA,0,2014013102
201401310351,9,27,7,NA,0,2014013103
201401310451,7,26,7,NA,0,2014013104
201401310459,NA,NA,NA,NA,1,2014013104
201401310526,6,25,7,NA,0,2014013105
201401310551,0,25,9,0,0,2014013105
201401310604,6,26,9,NA,0,2014013106
201401310651,10,26,8,0,0,2014013106
201401310751,6,26,12,0,0,2014013107
201401310851,0,27,9,0,0,2014013108
201401310951,NA,28,8,0,0,2014013109
201401311051,9,28,8,0,0,2014013110
201401311151,9,28,9,0,0,2014013111
201401311251,8,28,10,0,0,2014013112
201401311351,5,29,12,0,0,2014013113
201401311451,10,31,10,0,0,2014013114
201401311551,5,32,10,0,0,2014013115
201401311651,6,32,11,0,0,2014013116
201401311751,6,34,11,0,0,2014013117
201401311851,7,36,11,0,0,2014013118
201401311951,7,39,11,0,0,2014013119
201401312051,6,39,11,0,0,2014013120
201401312151,0,39,12,0,0,2014013121
201401312251,6,39,12,0,0,2014013122
201401312351,0,38,13,0,0,2014013123
201402010051,6,38,13,0,0,2014020100
201402010151,3,37,14,0,0,2014020101
201402010251,0,37,14,0,0,2014020102
201402010351,6,37,13,0,0,2014020103
201402010451,0,37,14,0,0,2014020104
201402010459,NA,NA,NA,NA,1,2014020104
201402010551,0,37,15,0,0,2014020105
201402010651,3,37,15,0,0,2014020106
201402010751,0,36,14,0,0,2014020107
201402010851,0,37,15,0,0,2014020108
201402010951,0,36,16,0,0,2014020109
201402011051,0,37,15,0,0,2014020110
201402011151,0,37,15,0,0,2014020111
201402011251,0,37,16,0,0,2014020112
201402011351,3,39,18,0,0,2014020113
201402011451,6,41,19,0,0,2014020114
201402011551,3,43,18,0,0,2014020115
201402011651,5,44,19,0,0,2014020116
201402011751,6,44,17,0,0,2014020117
201402011851,NA,43,18,0,0,2014020118
201402011951,7,43,19,0,0,2014020119
201402012051,5,42,20,0,0,2014020120
201402012151,NA,41,21,0,0,2014020121
201402012251,6,40,26,0,0,2014020122
201402012351,NA,39,29,0,0,2014020123
201402020051,8,40,30,0,0,2014020200
201402020151,7,40,31,0,0,2014020201
201402020251,6,42,34,0,0,2014020202
201402020351,5,43,36,0,0,2014020203
201402020451,5,44,38,0,0,2014020204
201402020459,NA,NA,NA,NA,1,2014020204
201402020501,0,44,38,NA,0,2014020205
201402020551,0,40,35,0,0,2014020205
201402020614,0,41,35,NA,0,2014020206
201402020651,0,40,35,0,0,2014020206
201402020751,0,39,34,0,0,2014020207
201402020851,3,41,36,0,0,2014020208
201402020951,3,41,36,0,0,2014020209
201402021051,0,40,35,0,0,2014020210
201402021151,3,41,35,0,0,2014020211
201402021251,7,41,34,0,0,2014020212
201402021351,3,43,33,0,0,2014020213
201402021451,0,45,32,0,0,2014020214
201402021551,5,46,31,0,0,2014020215
201402021651,3,50,32,0,0,2014020216
201402021751,5,53,32,0,0,2014020217
201402021851,3,55,33,0,0,2014020218
201402021951,3,54,36,0,0,2014020219
201402022051,5,53,36,0,0,2014020220
201402022151,6,52,36,0,0,2014020221
201402022251,6,51,36,0,0,2014020222
201402022351,0,49,36,0,0,2014020223
201402030051,3,46,35,0,0,2014020300
201402030151,5,45,34,0,0,2014020301
201402030251,5,44,33,0,0,2014020302
201402030351,0,44,33,0,0,2014020303
201402030449,6,43,34,NA,0,2014020304
201402030451,6,43,33,0,0,2014020304
201402030459,NA,NA,NA,NA,1,2014020304
201402030551,5,41,34,0,0,2014020305
201402030644,3,40,32,NA,0,2014020306
201402030649,6,39,32,NA,0,2014020306
201402030651,7,40,32,0.02,0,2014020306
201402030751,9,38,33,0.03,0,2014020307
201402030814,5,37,32,NA,0,2014020308
201402030828,6,36,32,NA,0,2014020308
201402030851,8,36,32,0.07,0,2014020308
201402030907,7,35,31,NA,0,2014020309
201402030915,10,35,31,NA,0,2014020309
201402030932,6,34,31,NA,0,2014020309
201402030947,6,34,30,NA,0,2014020309
201402030951,6,34,31,0.07,0,2014020309
201402031051,8,33,30,0.05,0,2014020310
201402031110,7,33,30,NA,0,2014020311
201402031151,7,33,30,0.1,0,2014020311
201402031251,7,32,30,0.13,0,2014020312
201402031351,7,32,30,0.12,0,2014020313
201402031451,7,32,29,0.12,0,2014020314
201402031551,8,31,29,0.12,0,2014020315
201402031651,9,32,29,0.09,0,2014020316
201402031751,6,31,28,0.09,0,2014020317
201402031829,8,31,28,NA,0,2014020318
201402031851,10,31,29,0.08,0,2014020318
201402031939,5,32,29,NA,0,2014020319
201402031951,9,31,28,0.04,0,2014020319
201402032001,7,31,28,NA,0,2014020320
201402032008,6,31,28,NA,0,2014020320
201402032015,8,32,28,NA,0,2014020320
201402032023,7,31,28,NA,0,2014020320
201402032051,5,31,27,0.03,0,2014020320
201402032117,5,31,27,NA,0,2014020321
201402032125,NA,31,27,NA,0,2014020321
201402032149,6,30,27,NA,0,2014020321
201402032151,7,30,27,0.01,0,2014020321
201402032209,3,30,27,NA,0,2014020322
201402032233,9,30,26,NA,0,2014020322
201402032249,8,30,27,NA,0,2014020322
201402032251,7,30,26,0,0,2014020322
201402032302,8,30,26,NA,0,2014020323
201402032351,5,30,26,0,0,2014020323
201402040025,7,30,26,NA,0,2014020400
201402040051,5,30,26,0,0,2014020400
201402040113,5,30,25,NA,0,2014020401
201402040151,5,30,25,0,0,2014020401
201402040251,3,29,23,0,0,2014020402
201402040351,3,27,22,0,0,2014020403
201402040451,6,28,21,0,0,2014020404
201402040459,NA,NA,NA,NA,1,2014020404
201402040551,5,28,20,0,0,2014020405
201402040651,0,26,20,0,0,2014020406
201402040751,3,25,20,0,0,2014020407
201402040815,0,24,18,NA,0,2014020408
201402040851,0,24,18,0,0,2014020408
201402040951,3,23,18,0,0,2014020409
201402041051,0,23,16,0,0,2014020410
201402041151,0,23,16,0,0,2014020411
201402041213,7,23,16,NA,0,2014020412
201402041251,0,24,16,0,0,2014020412
201402041351,0,24,18,0,0,2014020413
201402041451,3,26,20,0,0,2014020414
201402041551,5,29,21,0,0,2014020415
201402041649,3,30,21,NA,0,2014020416
201402041651,0,31,23,0,0,2014020416
201402041751,0,34,23,0,0,2014020417
201402041851,0,33,21,0,0,2014020418
201402041951,3,34,23,0,0,2014020419
201402041959,0,34,22,NA,0,2014020419
201402042049,3,34,21,NA,0,2014020420
201402042051,6,34,22,0,0,2014020420
201402042120,0,33,24,NA,0,2014020421
201402042151,0,33,22,0,0,2014020421
201402042251,0,32,24,0,0,2014020422
201402042351,0,32,23,0,0,2014020423
201402050051,5,31,24,0,0,2014020500
201402050149,5,30,25,NA,0,2014020501
201402050151,5,31,24,0,0,2014020501
201402050251,5,32,24,0,0,2014020502
201402050351,7,32,23,0,0,2014020503
201402050449,5,32,21,NA,0,2014020504
201402050451,6,32,22,0,0,2014020504
201402050459,NA,NA,NA,NA,8,2014020504
201402050551,5,31,24,0,0,2014020505
201402050619,13,31,25,NA,0,2014020506
201402050651,7,30,26,0.06,0,2014020506
201402050703,8,30,26,NA,0,2014020507
201402050716,10,30,26,NA,0,2014020507
201402050751,7,30,27,0.09,0,2014020507
201402050801,8,30,27,NA,0,2014020508
201402050851,9,30,27,0.16,0,2014020508
201402050914,9,29,27,NA,0,2014020509
201402050943,11,30,27,NA,0,2014020509
201402050951,13,30,27,0.29,0,2014020509
201402051007,11,30,28,NA,0,2014020510
201402051051,15,31,28,0.24,0,2014020510
201402051111,13,31,28,NA,0,2014020511
201402051119,10,31,28,NA,0,2014020511
201402051124,11,31,28,NA,0,2014020511
201402051139,10,31,28,NA,0,2014020511
201402051149,7,30,28,NA,0,2014020511
201402051151,10,31,28,0.17,0,2014020511
201402051217,14,30,27,NA,0,2014020512
201402051233,8,31,28,NA,0,2014020512
201402051243,8,32,29,NA,0,2014020512
201402051249,10,32,28,NA,0,2014020512
201402051251,8,32,29,0.3,0,2014020512
201402051304,11,32,29,NA,0,2014020513
201402051312,9,32,29,NA,0,2014020513
201402051319,11,32,29,NA,0,2014020513
201402051326,9,32,29,NA,0,2014020513
201402051336,13,32,29,NA,0,2014020513
201402051351,11,32,29,0.08,0,2014020513
201402051359,10,32,29,NA,0,2014020513
201402051418,10,32,29,NA,0,2014020514
201402051451,13,32,29,0,0,2014020514
201402051551,14,32,29,0,0,2014020515
201402051651,8,32,30,0,0,2014020516
201402051704,9,32,29,NA,0,2014020517
201402051715,9,32,29,NA,0,2014020517
201402051725,13,33,30,NA,0,2014020517
201402051749,8,34,30,NA,0,2014020517
201402051751,10,33,30,0.04,0,2014020517
201402051851,5,33,30,0,0,2014020518
201402051916,7,33,30,NA,0,2014020519
201402051924,6,33,30,NA,0,2014020519
201402051951,3,33,30,0,0,2014020519
201402052001,5,33,30,NA,0,2014020520
201402052034,3,33,31,NA,0,2014020520
201402052051,3,33,31,0,0,2014020520
201402052151,3,34,30,0,0,2014020521
201402052251,8,33,30,0,0,2014020522
201402052348,0,34,30,NA,0,2014020523
201402052351,0,33,30,0,0,2014020523
201402060037,3,33,30,NA,0,2014020600
201402060051,0,33,30,0,0,2014020600
201402060151,6,32,29,0,0,2014020601
201402060242,6,32,27,NA,0,2014020602
201402060249,5,32,27,NA,0,2014020602
201402060251,3,32,27,0,0,2014020602
201402060317,5,32,27,NA,0,2014020603
201402060351,8,32,26,0,0,2014020603
201402060451,9,32,27,0,0,2014020604
201402060459,NA,NA,NA,NA,9,2014020604
201402060549,7,30,25,NA,0,2014020605
201402060551,7,30,24,0,0,2014020605
201402060651,8,29,23,0,0,2014020606
201402060735,8,28,23,NA,0,2014020607
201402060751,7,28,22,0,0,2014020607
201402060851,NA,27,21,0,0,2014020608
201402060951,7,26,18,0,0,2014020609
201402061051,6,24,15,0,0,2014020610
201402061151,NA,23,16,0,0,2014020611
201402061251,NA,21,16,0,0,2014020612
201402061351,NA,21,12,0,0,2014020613
201402061451,NA,23,12,0,0,2014020614
201402061551,NA,24,14,0,0,2014020615
201402061651,NA,25,16,0,0,2014020616
201402061751,NA,27,16,0,0,2014020617
201402061851,5,27,14,0,0,2014020618
201402061952,0,28,13,0,0,2014020619
201402062051,6,28,14,0,0,2014020620
201402062151,6,28,14,0,0,2014020621
201402062251,3,27,15,0,0,2014020622
201402062351,3,27,14,0,0,2014020623
201402070051,3,27,17,0,0,2014020700
201402070151,6,27,16,0,0,2014020701
201402070251,9,28,16,0,0,2014020702
201402070351,3,27,16,0,0,2014020703
201402070451,NA,27,16,0,0,2014020704
201402070459,NA,NA,NA,NA,9,2014020704
201402070551,3,26,16,0,0,2014020705
201402070651,7,26,15,0,0,2014020706
201402070751,NA,26,13,0,0,2014020707
201402070851,7,26,12,0,0,2014020708
201402070951,6,25,12,0,0,2014020709
201402071051,13,24,11,0,0,2014020710
201402071151,6,24,12,0,0,2014020711
201402071251,7,24,12,0,0,2014020712
201402071351,NA,25,12,0,0,2014020713
201402071451,6,26,12,0,0,2014020714
201402071551,5,27,12,0,0,2014020715
201402071651,10,29,11,0,0,2014020716
201402071751,9,31,10,0,0,2014020717
201402071851,5,31,12,0,0,2014020718
201402071951,3,32,13,0,0,2014020719
201402072051,3,32,15,0,0,2014020720
201402072151,3,32,13,0,0,2014020721
201402072251,10,31,15,0,0,2014020722
201402072351,9,30,15,0,0,2014020723
201402080051,7,30,14,0,0,2014020800
201402080151,9,30,14,0,0,2014020801
201402080251,10,30,14,0,0,2014020802
201402080351,5,29,13,0,0,2014020803
201402080451,7,28,10,0,0,2014020804
201402080459,NA,NA,NA,NA,9,2014020804
201402080551,7,27,8,0,0,2014020805
201402080651,NA,26,4,0,0,2014020806
201402080751,5,25,3,0,0,2014020807
201402080851,9,23,3,0,0,2014020808
201402080951,7,23,1,0,0,2014020809
201402081051,7,22,2,0,0,2014020810
201402081151,8,22,1,0,0,2014020811
201402081251,8,21,0,0,0,2014020812
201402081351,5,21,-1,0,0,2014020813
201402081451,5,22,-2,0,0,2014020814
201402081551,0,24,0,0,0,2014020815
201402081651,0,25,0,0,0,2014020816
201402081751,0,26,2,0,0,2014020817
201402081851,6,28,2,0,0,2014020818
201402081951,3,28,4,0,0,2014020819
201402082051,3,29,5,0,0,2014020820
201402082151,0,28,8,0,0,2014020821
201402082251,0,28,7,0,0,2014020822
201402082351,7,27,8,0,0,2014020823
201402090051,7,27,10,0,0,2014020900
201402090151,9,27,8,0,0,2014020901
201402090251,7,26,8,0,0,2014020902
201402090351,NA,26,8,0,0,2014020903
201402090451,7,25,7,0,0,2014020904
201402090459,NA,NA,NA,NA,9,2014020904
201402090551,5,25,6,0,0,2014020905
201402090651,3,25,5,0,0,2014020906
201402090751,6,23,4,0,0,2014020907
201402090851,5,23,3,0,0,2014020908
201402090951,0,22,3,0,0,2014020909
201402091051,3,22,4,0,0,2014020910
201402091151,7,21,6,0,0,2014020911
201402091251,0,21,5,0,0,2014020912
201402091351,7,22,6,0,0,2014020913
