	Temperature	Rain	Zipcode	Count	Month	Hour	Weekday
52472	35.0	0.0	07070	1	1	18	6
52473	35.0	0.0	07114	1	1	18	6
52474	35.0	0.0	07311	1	1	18	6
52475	35.0	0.0	07718	2	1	18	6
52476	35.0	0.0	07737	1	1	18	6
52477	35.0	0.0	10001	1128	1	18	6
52478	35.0	0.0	10002	1585	1	18	6
52479	35.0	0.0	10003	691	1	18	6
52480	35.0	0.0	10007	244	1	18	6
52481	35.0	0.0	10009	814	1	18	6
52482	35.0	0.0	10010	2505	1	18	6
52483	35.0	0.0	10011	486	1	18	6
52484	35.0	0.0	10012	555	1	18	6
52485	35.0	0.0	10013	365	1	18	6
52486	35.0	0.0	10014	2	1	18	6
52487	35.0	0.0	10016	1170	1	18	6
52488	35.0	0.0	10017	1174	1	18	6
52489	35.0	0.0	10018	18	1	18	6
52490	35.0	0.0	10019	22	1	18	6
52491	35.0	0.0	10020	1183	1	18	6
52492	35.0	0.0	10021	266	1	18	6
52493	35.0	0.0	10022	929	1	18	6
52494	35.0	0.0	10023	827	1	18	6
52495	35.0	0.0	10024	501	1	18	6
52496	35.0	0.0	10025	372	1	18	6
52497	35.0	0.0	10026	121	1	18	6
52498	35.0	0.0	10027	99	1	18	6
52499	35.0	0.0	10028	65	1	18	6
52500	35.0	0.0	10029	329	1	18	6
52501	35.0	0.0	10030	42	1	18	6
52502	35.0	0.0	10031	45	1	18	6
52503	35.0	0.0	10032	11	1	18	6
52504	35.0	0.0	10033	7	1	18	6
52505	35.0	0.0	10034	1	1	18	6
52506	35.0	0.0	10035	286	1	18	6
52507	35.0	0.0	10036	221	1	18	6
52508	35.0	0.0	10037	44	1	18	6
52509	35.0	0.0	10038	329	1	18	6
52510	35.0	0.0	10040	10	1	18	6
52511	35.0	0.0	10044	954	1	18	6
52512	35.0	0.0	10065	973	1	18	6
52513	35.0	0.0	10075	855	1	18	6
52514	35.0	0.0	10128	319	1	18	6
52515	35.0	0.0	10451	41	1	18	6
52516	35.0	0.0	10452	23	1	18	6
52517	35.0	0.0	10453	6	1	18	6
52518	35.0	0.0	10454	12	1	18	6
52519	35.0	0.0	10455	12	1	18	6
52520	35.0	0.0	10456	16	1	18	6
52521	35.0	0.0	10457	9	1	18	6
52522	35.0	0.0	10458	15	1	18	6
52523	35.0	0.0	10459	5	1	18	6
52524	35.0	0.0	10460	2	1	18	6
52525	35.0	0.0	10461	1	1	18	6
52526	35.0	0.0	10462	4	1	18	6
52527	35.0	0.0	10463	1	1	18	6
52528	35.0	0.0	10465	5	1	18	6
52529	35.0	0.0	10467	7	1	18	6
52530	35.0	0.0	10468	6	1	18	6
52531	35.0	0.0	10472	5	1	18	6
52532	35.0	0.0	10473	5	1	18	6
52533	35.0	0.0	10474	7	1	18	6
52534	35.0	0.0	10475	1	1	18	6
52535	35.0	0.0	10704	1	1	18	6
52536	35.0	0.0	10954	1	1	18	6
52537	35.0	0.0	11010	543	1	18	6
52538	35.0	0.0	11101	202	1	18	6
52539	35.0	0.0	11102	156	1	18	6
52540	35.0	0.0	11103	45	1	18	6
52541	35.0	0.0	11104	25	1	18	6
52542	35.0	0.0	11105	56	1	18	6
52543	35.0	0.0	11106	15	1	18	6
52544	35.0	0.0	11109	6	1	18	6
52545	35.0	0.0	11201	264	1	18	6
52546	35.0	0.0	11203	6	1	18	6
52547	35.0	0.0	11205	71	1	18	6
52548	35.0	0.0	11206	147	1	18	6
52549	35.0	0.0	11207	6	1	18	6
52550	35.0	0.0	11208	3	1	18	6
52551	35.0	0.0	11210	4	1	18	6
52552	35.0	0.0	11211	72	1	18	6
52553	35.0	0.0	11212	11	1	18	6
52554	35.0	0.0	11213	20	1	18	6
52555	35.0	0.0	11215	160	1	18	6
52556	35.0	0.0	11216	88	1	18	6
52557	35.0	0.0	11217	52	1	18	6
52558	35.0	0.0	11218	2	1	18	6
52559	35.0	0.0	11219	4	1	18	6
52560	35.0	0.0	11221	27	1	18	6
52561	35.0	0.0	11222	111	1	18	6
52562	35.0	0.0	11223	1	1	18	6
52563	35.0	0.0	11224	6	1	18	6
52564	35.0	0.0	11225	28	1	18	6
52565	35.0	0.0	11226	13	1	18	6
52566	35.0	0.0	11228	1	1	18	6
52567	35.0	0.0	11229	4	1	18	6
52568	35.0	0.0	11230	3	1	18	6
52569	35.0	0.0	11231	116	1	18	6
52570	35.0	0.0	11232	5	1	18	6
52571	35.0	0.0	11233	17	1	18	6
52572	35.0	0.0	11234	4	1	18	6
52573	35.0	0.0	11235	6	1	18	6
52574	35.0	0.0	11236	5	1	18	6
52575	35.0	0.0	11237	5	1	18	6
52576	35.0	0.0	11238	197	1	18	6
52577	35.0	0.0	11239	6	1	18	6
52578	35.0	0.0	11249	4	1	18	6
52579	35.0	0.0	11354	1	1	18	6
52580	35.0	0.0	11355	26	1	18	6
52581	35.0	0.0	11356	1	1	18	6
52582	35.0	0.0	11367	2	1	18	6
52583	35.0	0.0	11368	19	1	18	6
52584	35.0	0.0	11369	616	1	18	6
52585	35.0	0.0	11370	1	1	18	6
52586	35.0	0.0	11372	19	1	18	6
52587	35.0	0.0	11373	65	1	18	6
52588	35.0	0.0	11374	118	1	18	6
52589	35.0	0.0	11375	58	1	18	6
52590	35.0	0.0	11377	208	1	18	6
52591	35.0	0.0	11378	5	1	18	6
52592	35.0	0.0	11379	2	1	18	6
52593	35.0	0.0	11385	2	1	18	6
52594	35.0	0.0	11411	1	1	18	6
52595	35.0	0.0	11415	8	1	18	6
52596	35.0	0.0	11418	1	1	18	6
52597	35.0	0.0	11419	2	1	18	6
52598	35.0	0.0	11420	1	1	18	6
52599	35.0	0.0	11421	1	1	18	6
52600	35.0	0.0	11423	1	1	18	6
52601	35.0	0.0	11429	3	1	18	6
52602	35.0	0.0	11430	8	1	18	6
52603	35.0	0.0	11432	1	1	18	6
52604	35.0	0.0	11433	12	1	18	6
52605	35.0	0.0	11435	23	1	18	6
52606	35.0	0.0	11436	9	1	18	6
52607	35.0	0.0	11530	1	1	18	6
52608	35.0	0.0	11717	1	1	18	6
52609	35.0	0.0	11741	6	1	18	6
52610	35.0	0.0	11783	1	1	18	6
52611	35.0	0.0	11901	1	1	18	6
52612	35.0	0.0	11980	1	1	18	6
52613	34.0	0.0	07002	1	1	19	6
52614	34.0	0.0	07086	1	1	19	6
52615	34.0	0.0	07302	1	1	19	6
52616	34.0	0.0	07311	1	1	19	6
52617	34.0	0.0	07650	1	1	19	6
52618	34.0	0.0	07718	1	1	19	6
52619	34.0	0.0	07737	1	1	19	6
52620	34.0	0.0	08701	1	1	19	6
52621	34.0	0.0	10001	938	1	19	6
52622	34.0	0.0	10002	1583	1	19	6
52623	34.0	0.0	10003	667	1	19	6
52624	34.0	0.0	10007	188	1	19	6
52625	34.0	0.0	10009	824	1	19	6
52626	34.0	0.0	10010	2219	1	19	6
52627	34.0	0.0	10011	450	1	19	6
52628	34.0	0.0	10012	594	1	19	6
52629	34.0	0.0	10013	422	1	19	6
52630	34.0	0.0	10014	4	1	19	6
52631	34.0	0.0	10016	1025	1	19	6
52632	34.0	0.0	10017	999	1	19	6
52633	34.0	0.0	10018	16	1	19	6
52634	34.0	0.0	10019	15	1	19	6
52635	34.0	0.0	10020	1066	1	19	6
52636	34.0	0.0	10021	205	1	19	6
52637	34.0	0.0	10022	683	1	19	6
52638	34.0	0.0	10023	634	1	19	6
52639	34.0	0.0	10024	456	1	19	6
52640	34.0	0.0	10025	353	1	19	6
52641	34.0	0.0	10026	115	1	19	6
52642	34.0	0.0	10027	98	1	19	6
52643	34.0	0.0	10028	54	1	19	6
52644	34.0	0.0	10029	271	1	19	6
52645	34.0	0.0	10030	28	1	19	6
52646	34.0	0.0	10031	38	1	19	6
52647	34.0	0.0	10032	14	1	19	6
52648	34.0	0.0	10033	6	1	19	6
52649	34.0	0.0	10035	204	1	19	6
52650	34.0	0.0	10036	244	1	19	6
52651	34.0	0.0	10037	50	1	19	6
52652	34.0	0.0	10038	331	1	19	6
52653	34.0	0.0	10040	16	1	19	6
52654	34.0	0.0	10044	794	1	19	6
52655	34.0	0.0	10065	783	1	19	6
52656	34.0	0.0	10075	694	1	19	6
52657	34.0	0.0	10128	275	1	19	6
52658	34.0	0.0	10305	1	1	19	6
52659	34.0	0.0	10451	38	1	19	6
52660	34.0	0.0	10452	17	1	19	6
52661	34.0	0.0	10453	3	1	19	6
52662	34.0	0.0	10454	15	1	19	6
52663	34.0	0.0	10455	5	1	19	6
52664	34.0	0.0	10456	13	1	19	6
52665	34.0	0.0	10457	11	1	19	6
52666	34.0	0.0	10458	10	1	19	6
52667	34.0	0.0	10459	3	1	19	6
52668	34.0	0.0	10460	1	1	19	6
52669	34.0	0.0	10461	2	1	19	6
52670	34.0	0.0	10462	4	1	19	6
52671	34.0	0.0	10463	1	1	19	6
52672	34.0	0.0	10465	5	1	19	6
52673	34.0	0.0	10466	1	1	19	6
52674	34.0	0.0	10467	3	1	19	6
52675	34.0	0.0	10468	2	1	19	6
52676	34.0	0.0	10469	3	1	19	6
52677	34.0	0.0	10472	9	1	19	6
52678	34.0	0.0	10473	1	1	19	6
52679	34.0	0.0	10474	2	1	19	6
52680	34.0	0.0	11010	654	1	19	6
52681	34.0	0.0	11101	206	1	19	6
52682	34.0	0.0	11102	143	1	19	6
52683	34.0	0.0	11103	45	1	19	6
52684	34.0	0.0	11104	23	1	19	6
52685	34.0	0.0	11105	49	1	19	6
52686	34.0	0.0	11106	13	1	19	6
52687	34.0	0.0	11201	240	1	19	6
52688	34.0	0.0	11203	6	1	19	6
52689	34.0	0.0	11204	1	1	19	6
52690	34.0	0.0	11205	57	1	19	6
52691	34.0	0.0	11206	159	1	19	6
52692	34.0	0.0	11207	2	1	19	6
52693	34.0	0.0	11208	7	1	19	6
52694	34.0	0.0	11209	1	1	19	6
52695	34.0	0.0	11210	5	1	19	6
52696	34.0	0.0	11211	78	1	19	6
52697	34.0	0.0	11212	6	1	19	6
52698	34.0	0.0	11213	23	1	19	6
52699	34.0	0.0	11214	2	1	19	6
52700	34.0	0.0	11215	130	1	19	6
52701	34.0	0.0	11216	101	1	19	6
52702	34.0	0.0	11217	57	1	19	6
52703	34.0	0.0	11218	3	1	19	6
52704	34.0	0.0	11219	1	1	19	6
52705	34.0	0.0	11220	1	1	19	6
52706	34.0	0.0	11221	22	1	19	6
52707	34.0	0.0	11222	88	1	19	6
52708	34.0	0.0	11224	2	1	19	6
52709	34.0	0.0	11225	45	1	19	6
52710	34.0	0.0	11226	14	1	19	6
52711	34.0	0.0	11228	2	1	19	6
52712	34.0	0.0	11229	3	1	19	6
52713	34.0	0.0	11230	2	1	19	6
52714	34.0	0.0	11231	103	1	19	6
52715	34.0	0.0	11232	5	1	19	6
52716	34.0	0.0	11233	17	1	19	6
52717	34.0	0.0	11234	10	1	19	6
52718	34.0	0.0	11235	4	1	19	6
52719	34.0	0.0	11236	2	1	19	6
52720	34.0	0.0	11237	3	1	19	6
52721	34.0	0.0	11238	257	1	19	6
52722	34.0	0.0	11239	1	1	19	6
52723	34.0	0.0	11249	8	1	19	6
52724	34.0	0.0	11354	2	1	19	6
52725	34.0	0.0	11355	23	1	19	6
52726	34.0	0.0	11356	1	1	19	6
52727	34.0	0.0	11365	1	1	19	6
52728	34.0	0.0	11367	2	1	19	6
52729	34.0	0.0	11368	21	1	19	6
52730	34.0	0.0	11369	557	1	19	6
52731	34.0	0.0	11370	2	1	19	6
52732	34.0	0.0	11371	1	1	19	6
52733	34.0	0.0	11372	15	1	19	6
52734	34.0	0.0	11373	63	1	19	6
52735	34.0	0.0	11374	113	1	19	6
52736	34.0	0.0	11375	61	1	19	6
52737	34.0	0.0	11377	159	1	19	6
52738	34.0	0.0	11378	4	1	19	6
52739	34.0	0.0	11385	8	1	19	6
52740	34.0	0.0	11412	1	1	19	6
52741	34.0	0.0	11413	1	1	19	6
52742	34.0	0.0	11415	4	1	19	6
52743	34.0	0.0	11418	1	1	19	6
52744	34.0	0.0	11419	7	1	19	6
52745	34.0	0.0	11420	4	1	19	6
52746	34.0	0.0	11429	3	1	19	6
52747	34.0	0.0	11430	4	1	19	6
52748	34.0	0.0	11432	1	1	19	6
52749	34.0	0.0	11433	12	1	19	6
52750	34.0	0.0	11434	2	1	19	6
52751	34.0	0.0	11435	33	1	19	6
52752	34.0	0.0	11436	5	1	19	6
52753	34.0	0.0	11590	1	1	19	6
52754	32.0	0.0	07030	1	1	20	6
52755	32.0	0.0	07086	1	1	20	6
52756	32.0	0.0	07201	1	1	20	6
52757	32.0	0.0	07302	1	1	20	6
52758	32.0	0.0	07311	2	1	20	6
52759	32.0	0.0	07718	1	1	20	6
52760	32.0	0.0	10001	833	1	20	6
52761	32.0	0.0	10002	1691	1	20	6
52762	32.0	0.0	10003	569	1	20	6
52763	32.0	0.0	10007	130	1	20	6
52764	32.0	0.0	10009	822	1	20	6
52765	32.0	0.0	10010	2063	1	20	6
52766	32.0	0.0	10011	429	1	20	6
52767	32.0	0.0	10012	621	1	20	6
52768	32.0	0.0	10013	405	1	20	6
52769	32.0	0.0	10014	3	1	20	6
52770	32.0	0.0	10016	772	1	20	6
52771	32.0	0.0	10017	788	1	20	6
52772	32.0	0.0	10018	16	1	20	6
52773	32.0	0.0	10019	13	1	20	6
52774	32.0	0.0	10020	924	1	20	6
52775	32.0	0.0	10021	179	1	20	6
52776	32.0	0.0	10022	500	1	20	6
52777	32.0	0.0	10023	511	1	20	6
52778	32.0	0.0	10024	406	1	20	6
52779	32.0	0.0	10025	284	1	20	6
52780	32.0	0.0	10026	118	1	20	6
52781	32.0	0.0	10027	90	1	20	6
52782	32.0	0.0	10028	35	1	20	6
52783	32.0	0.0	10029	227	1	20	6
52784	32.0	0.0	10030	33	1	20	6
52785	32.0	0.0	10031	40	1	20	6
52786	32.0	0.0	10032	14	1	20	6
52787	32.0	0.0	10033	13	1	20	6
52788	32.0	0.0	10035	240	1	20	6
52789	32.0	0.0	10036	235	1	20	6
52790	32.0	0.0	10037	42	1	20	6
52791	32.0	0.0	10038	331	1	20	6
52792	32.0	0.0	10040	14	1	20	6
52793	32.0	0.0	10044	762	1	20	6
52794	32.0	0.0	10065	613	1	20	6
52795	32.0	0.0	10075	661	1	20	6
52796	32.0	0.0	10128	220	1	20	6
52797	32.0	0.0	10301	2	1	20	6
52798	32.0	0.0	10451	34	1	20	6
52799	32.0	0.0	10452	13	1	20	6
52800	32.0	0.0	10453	2	1	20	6
52801	32.0	0.0	10454	7	1	20	6
52802	32.0	0.0	10455	5	1	20	6
52803	32.0	0.0	10456	12	1	20	6
52804	32.0	0.0	10457	7	1	20	6
52805	32.0	0.0	10458	4	1	20	6
52806	32.0	0.0	10459	4	1	20	6
52807	32.0	0.0	10460	2	1	20	6
52808	32.0	0.0	10461	2	1	20	6
52809	32.0	0.0	10462	3	1	20	6
52810	32.0	0.0	10464	1	1	20	6
52811	32.0	0.0	10465	4	1	20	6
52812	32.0	0.0	10466	1	1	20	6
52813	32.0	0.0	10467	8	1	20	6
52814	32.0	0.0	10468	6	1	20	6
52815	32.0	0.0	10469	4	1	20	6
52816	32.0	0.0	10472	7	1	20	6
52817	32.0	0.0	10474	4	1	20	6
52818	32.0	0.0	10704	1	1	20	6
52819	32.0	0.0	10804	1	1	20	6
52820	32.0	0.0	11010	547	1	20	6
52821	32.0	0.0	11101	192	1	20	6
52822	32.0	0.0	11102	108	1	20	6
52823	32.0	0.0	11103	37	1	20	6
52824	32.0	0.0	11104	31	1	20	6
52825	32.0	0.0	11105	51	1	20	6
52826	32.0	0.0	11106	16	1	20	6
52827	32.0	0.0	11109	2	1	20	6
52828	32.0	0.0	11201	205	1	20	6
52829	32.0	0.0	11203	8	1	20	6
52830	32.0	0.0	11205	49	1	20	6
52831	32.0	0.0	11206	213	1	20	6
52832	32.0	0.0	11207	6	1	20	6
52833	32.0	0.0	11208	3	1	20	6
52834	32.0	0.0	11209	2	1	20	6
52835	32.0	0.0	11210	6	1	20	6
52836	32.0	0.0	11211	70	1	20	6
52837	32.0	0.0	11212	4	1	20	6
52838	32.0	0.0	11213	21	1	20	6
52839	32.0	0.0	11214	1	1	20	6
52840	32.0	0.0	11215	185	1	20	6
52841	32.0	0.0	11216	81	1	20	6
52842	32.0	0.0	11217	41	1	20	6
52843	32.0	0.0	11218	4	1	20	6
52844	32.0	0.0	11219	1	1	20	6
52845	32.0	0.0	11221	26	1	20	6
52846	32.0	0.0	11222	97	1	20	6
52847	32.0	0.0	11224	3	1	20	6
52848	32.0	0.0	11225	40	1	20	6
52849	32.0	0.0	11226	17	1	20	6
52850	32.0	0.0	11228	1	1	20	6
52851	32.0	0.0	11229	3	1	20	6
52852	32.0	0.0	11230	3	1	20	6
52853	32.0	0.0	11231	106	1	20	6
52854	32.0	0.0	11232	3	1	20	6
52855	32.0	0.0	11233	22	1	20	6
52856	32.0	0.0	11234	3	1	20	6
52857	32.0	0.0	11235	8	1	20	6
52858	32.0	0.0	11236	9	1	20	6
52859	32.0	0.0	11237	11	1	20	6
52860	32.0	0.0	11238	139	1	20	6
52861	32.0	0.0	11239	1	1	20	6
52862	32.0	0.0	11249	14	1	20	6
52863	32.0	0.0	11355	19	1	20	6
52864	32.0	0.0	11367	1	1	20	6
52865	32.0	0.0	11368	18	1	20	6
52866	32.0	0.0	11369	666	1	20	6
52867	32.0	0.0	11370	2	1	20	6
52868	32.0	0.0	11372	26	1	20	6
52869	32.0	0.0	11373	63	1	20	6
52870	32.0	0.0	11374	111	1	20	6
52871	32.0	0.0	11375	57	1	20	6
52872	32.0	0.0	11377	149	1	20	6
52873	32.0	0.0	11378	6	1	20	6
52874	32.0	0.0	11379	1	1	20	6
52875	32.0	0.0	11385	5	1	20	6
52876	32.0	0.0	11414	1	1	20	6
52877	32.0	0.0	11415	4	1	20	6
52878	32.0	0.0	11417	1	1	20	6
52879	32.0	0.0	11418	4	1	20	6
52880	32.0	0.0	11419	3	1	20	6
52881	32.0	0.0	11420	5	1	20	6
52882	32.0	0.0	11421	1	1	20	6
52883	32.0	0.0	11429	1	1	20	6
52884	32.0	0.0	11430	5	1	20	6
52885	32.0	0.0	11432	1	1	20	6
52886	32.0	0.0	11433	18	1	20	6
52887	32.0	0.0	11434	1	1	20	6
52888	32.0	0.0	11435	28	1	20	6
52889	32.0	0.0	11575	1	1	20	6
52890	32.0	0.0	11581	2	1	20	6
52891	31.0	0.0		1	1	21	6
52892	31.0	0.0	07010	1	1	21	6
52893	31.0	0.0	07311	1	1	21	6
52894	31.0	0.0	07718	2	1	21	6
52895	31.0	0.0	10001	706	1	21	6
52896	31.0	0.0	10002	1781	1	21	6
52897	31.0	0.0	10003	565	1	21	6
52898	31.0	0.0	10007	118	1	21	6
52899	31.0	0.0	10009	746	1	21	6
52900	31.0	0.0	10010	1790	1	21	6
52901	31.0	0.0	10011	500	1	21	6
52902	31.0	0.0	10012	688	1	21	6
52903	31.0	0.0	10013	321	1	21	6
52904	31.0	0.0	10014	2	1	21	6
52905	31.0	0.0	10016	903	1	21	6
52906	31.0	0.0	10017	662	1	21	6
52907	31.0	0.0	10018	20	1	21	6
52908	31.0	0.0	10019	5	1	21	6
52909	31.0	0.0	10020	1092	1	21	6
52910	31.0	0.0	10021	131	1	21	6
52911	31.0	0.0	10022	511	1	21	6
52912	31.0	0.0	10023	411	1	21	6
52913	31.0	0.0	10024	344	1	21	6
52914	31.0	0.0	10025	225	1	21	6
52915	31.0	0.0	10026	106	1	21	6
52916	31.0	0.0	10027	70	1	21	6
52917	31.0	0.0	10028	25	1	21	6
52918	31.0	0.0	10029	170	1	21	6
52919	31.0	0.0	10030	40	1	21	6
52920	31.0	0.0	10031	50	1	21	6
52921	31.0	0.0	10032	5	1	21	6
52922	31.0	0.0	10033	9	1	21	6
52923	31.0	0.0	10035	186	1	21	6
52924	31.0	0.0	10036	196	1	21	6
52925	31.0	0.0	10037	33	1	21	6
52926	31.0	0.0	10038	237	1	21	6
52927	31.0	0.0	10040	10	1	21	6
52928	31.0	0.0	10044	597	1	21	6
52929	31.0	0.0	10065	539	1	21	6
52930	31.0	0.0	10075	592	1	21	6
52931	31.0	0.0	10128	194	1	21	6
52932	31.0	0.0	10451	26	1	21	6
52933	31.0	0.0	10452	28	1	21	6
52934	31.0	0.0	10453	4	1	21	6
52935	31.0	0.0	10454	8	1	21	6
52936	31.0	0.0	10455	7	1	21	6
52937	31.0	0.0	10456	13	1	21	6
52938	31.0	0.0	10457	9	1	21	6
52939	31.0	0.0	10458	8	1	21	6
52940	31.0	0.0	10459	2	1	21	6
52941	31.0	0.0	10460	3	1	21	6
52942	31.0	0.0	10461	1	1	21	6
52943	31.0	0.0	10462	3	1	21	6
52944	31.0	0.0	10463	3	1	21	6
52945	31.0	0.0	10465	2	1	21	6
52946	31.0	0.0	10467	2	1	21	6
52947	31.0	0.0	10468	4	1	21	6
52948	31.0	0.0	10469	2	1	21	6
52949	31.0	0.0	10472	5	1	21	6
52950	31.0	0.0	10473	3	1	21	6
52951	31.0	0.0	10474	3	1	21	6
52952	31.0	0.0	10704	1	1	21	6
52953	31.0	0.0	11010	612	1	21	6
52954	31.0	0.0	11101	193	1	21	6
52955	31.0	0.0	11102	110	1	21	6
52956	31.0	0.0	11103	41	1	21	6
52957	31.0	0.0	11104	27	1	21	6
52958	31.0	0.0	11105	41	1	21	6
52959	31.0	0.0	11106	13	1	21	6
52960	31.0	0.0	11109	2	1	21	6
52961	31.0	0.0	11201	166	1	21	6
52962	31.0	0.0	11203	7	1	21	6
52963	31.0	0.0	11205	39	1	21	6
52964	31.0	0.0	11206	217	1	21	6
52965	31.0	0.0	11207	7	1	21	6
52966	31.0	0.0	11208	3	1	21	6
52967	31.0	0.0	11210	7	1	21	6
52968	31.0	0.0	11211	86	1	21	6
52969	31.0	0.0	11212	10	1	21	6
52970	31.0	0.0	11213	15	1	21	6
52971	31.0	0.0	11215	147	1	21	6
52972	31.0	0.0	11216	96	1	21	6
52973	31.0	0.0	11217	39	1	21	6
52974	31.0	0.0	11218	2	1	21	6
52975	31.0	0.0	11219	2	1	21	6
52976	31.0	0.0	11221	24	1	21	6
52977	31.0	0.0	11222	109	1	21	6
52978	31.0	0.0	11223	3	1	21	6
52979	31.0	0.0	11225	33	1	21	6
52980	31.0	0.0	11226	12	1	21	6
52981	31.0	0.0	11229	1	1	21	6
52982	31.0	0.0	11230	4	1	21	6
52983	31.0	0.0	11231	103	1	21	6
52984	31.0	0.0	11232	2	1	21	6
52985	31.0	0.0	11233	21	1	21	6
52986	31.0	0.0	11234	4	1	21	6
52987	31.0	0.0	11235	1	1	21	6
52988	31.0	0.0	11236	7	1	21	6
52989	31.0	0.0	11237	3	1	21	6
52990	31.0	0.0	11238	113	1	21	6
52991	31.0	0.0	11239	1	1	21	6
52992	31.0	0.0	11249	2	1	21	6
52993	31.0	0.0	11355	15	1	21	6
52994	31.0	0.0	11361	1	1	21	6
52995	31.0	0.0	11364	1	1	21	6
52996	31.0	0.0	11368	12	1	21	6
52997	31.0	0.0	11369	688	1	21	6
52998	31.0	0.0	11370	3	1	21	6
52999	31.0	0.0	11372	19	1	21	6
53000	31.0	0.0	11373	50	1	21	6
53001	31.0	0.0	11374	57	1	21	6
53002	31.0	0.0	11375	43	1	21	6
53003	31.0	0.0	11377	144	1	21	6
53004	31.0	0.0	11378	5	1	21	6
53005	31.0	0.0	11379	1	1	21	6
53006	31.0	0.0	11385	3	1	21	6
53007	31.0	0.0	11412	1	1	21	6
53008	31.0	0.0	11413	1	1	21	6
53009	31.0	0.0	11415	8	1	21	6
53010	31.0	0.0	11417	2	1	21	6
53011	31.0	0.0	11418	2	1	21	6
53012	31.0	0.0	11420	1	1	21	6
53013	31.0	0.0	11430	9	1	21	6
53014	31.0	0.0	11433	14	1	21	6
53015	31.0	0.0	11434	3	1	21	6
53016	31.0	0.0	11435	26	1	21	6
53017	31.0	0.0	11436	4	1	21	6
53018	31.0	0.0	11803	1	1	21	6
53019	30.0	0.0	07010	1	1	22	6
53020	30.0	0.0	07030	2	1	22	6
53021	30.0	0.0	07201	1	1	22	6
53022	30.0	0.0	07631	1	1	22	6
53023	30.0	0.0	07718	1	1	22	6
53024	30.0	0.0	07737	1	1	22	6
53025	30.0	0.0	07801	2	1	22	6
53026	30.0	0.0	10001	696	1	22	6
53027	30.0	0.0	10002	1905	1	22	6
53028	30.0	0.0	10003	478	1	22	6
53029	30.0	0.0	10007	102	1	22	6
53030	30.0	0.0	10009	733	1	22	6
53031	30.0	0.0	10010	1678	1	22	6
53032	30.0	0.0	10011	518	1	22	6
53033	30.0	0.0	10012	764	1	22	6
53034	30.0	0.0	10013	367	1	22	6
53035	30.0	0.0	10014	4	1	22	6
53036	30.0	0.0	10016	1087	1	22	6
53037	30.0	0.0	10017	539	1	22	6
53038	30.0	0.0	10018	28	1	22	6
53039	30.0	0.0	10019	14	1	22	6
53040	30.0	0.0	10020	1094	1	22	6
53041	30.0	0.0	10021	102	1	22	6
53042	30.0	0.0	10022	472	1	22	6
53043	30.0	0.0	10023	421	1	22	6
53044	30.0	0.0	10024	308	1	22	6
53045	30.0	0.0	10025	213	1	22	6
53046	30.0	0.0	10026	125	1	22	6
53047	30.0	0.0	10027	83	1	22	6
53048	30.0	0.0	10028	27	1	22	6
53049	30.0	0.0	10029	201	1	22	6
53050	30.0	0.0	10030	22	1	22	6
53051	30.0	0.0	10031	46	1	22	6
53052	30.0	0.0	10032	10	1	22	6
53053	30.0	0.0	10033	7	1	22	6
53054	30.0	0.0	10034	1	1	22	6
53055	30.0	0.0	10035	170	1	22	6
53056	30.0	0.0	10036	248	1	22	6
53057	30.0	0.0	10037	44	1	22	6
53058	30.0	0.0	10038	252	1	22	6
53059	30.0	0.0	10040	9	1	22	6
53060	30.0	0.0	10044	494	1	22	6
53061	30.0	0.0	10065	405	1	22	6
53062	30.0	0.0	10075	510	1	22	6
53063	30.0	0.0	10128	153	1	22	6
53064	30.0	0.0	10451	37	1	22	6
53065	30.0	0.0	10452	20	1	22	6
53066	30.0	0.0	10453	4	1	22	6
53067	30.0	0.0	10454	21	1	22	6
53068	30.0	0.0	10455	7	1	22	6
53069	30.0	0.0	10456	11	1	22	6
53070	30.0	0.0	10457	8	1	22	6
53071	30.0	0.0	10458	7	1	22	6
53072	30.0	0.0	10459	5	1	22	6
53073	30.0	0.0	10460	5	1	22	6
53074	30.0	0.0	10461	1	1	22	6
53075	30.0	0.0	10462	2	1	22	6
53076	30.0	0.0	10463	1	1	22	6
53077	30.0	0.0	10465	3	1	22	6
53078	30.0	0.0	10467	4	1	22	6
53079	30.0	0.0	10468	4	1	22	6
53080	30.0	0.0	10469	3	1	22	6
53081	30.0	0.0	10471	1	1	22	6
53082	30.0	0.0	10472	6	1	22	6
53083	30.0	0.0	10473	5	1	22	6
53084	30.0	0.0	10474	2	1	22	6
53085	30.0	0.0	11010	654	1	22	6
53086	30.0	0.0	11101	191	1	22	6
53087	30.0	0.0	11102	83	1	22	6
53088	30.0	0.0	11103	29	1	22	6
53089	30.0	0.0	11104	23	1	22	6
53090	30.0	0.0	11105	59	1	22	6
53091	30.0	0.0	11106	10	1	22	6
53092	30.0	0.0	11109	1	1	22	6
53093	30.0	0.0	11201	187	1	22	6
53094	30.0	0.0	11203	6	1	22	6
53095	30.0	0.0	11205	39	1	22	6
53096	30.0	0.0	11206	246	1	22	6
53097	30.0	0.0	11207	6	1	22	6
53098	30.0	0.0	11208	3	1	22	6
53099	30.0	0.0	11210	6	1	22	6
53100	30.0	0.0	11211	105	1	22	6
53101	30.0	0.0	11212	7	1	22	6
53102	30.0	0.0	11213	14	1	22	6
53103	30.0	0.0	11215	146	1	22	6
53104	30.0	0.0	11216	108	1	22	6
53105	30.0	0.0	11217	30	1	22	6
